feature,importance,importance_stddev,market,test_rows,test_week,train_rows
last_value,0.08326860010908241,0.02027834621171311,rushing_attempts,110,18,1549
recent_form_delta,0.020360159257671206,0.012125905482877314,rushing_attempts,110,18,1549
zero_rate,0.0,0.0,rushing_attempts,110,18,1549
usage_mean_3,0.3302740807115073,0.059312432751046654,rushing_attempts,110,18,1549
usage_mean_all,0.2939812975105885,0.05181036621161332,rushing_attempts,110,18,1549
team_market_mean_5,-0.02084142742910835,0.022606531485257163,rushing_attempts,110,18,1549
opponent_allowed_mean_5,0.021304505836369537,0.009062423913040154,rushing_attempts,110,18,1549
team_plays_mean_5,0.011803055949356623,0.013861849174904132,rushing_attempts,110,18,1549
qb_strength_mean_5,-0.02491091436280124,0.019576115397643704,rushing_attempts,110,18,1549
home,-0.011974506058702872,0.00793630278452323,rushing_attempts,110,18,1549
season_week,0.0,0.0,rushing_attempts,110,18,1549
game_total,0.0,0.0,rushing_attempts,110,18,1549
team_spread,0.0,0.0,rushing_attempts,110,18,1549
implied_team_total,0.0,0.0,rushing_attempts,110,18,1549
history_games,0.02349860589454167,0.02691558949403285,rushing_yards,108,9,573
rolling_mean_3,0.7665411550780448,0.39445757848042934,rushing_yards,108,9,573
rolling_mean_5,0.6759105145676528,0.2156611173923497,rushing_yards,108,9,573
rolling_mean_all,0.6000554613425884,0.2524187639857901,rushing_yards,108,9,573
rolling_std_5,0.4568850893091316,0.2300413508886709,rushing_yards,108,9,573
rolling_std_all,0.309782197367673,0.18407945358087086,rushing_yards,108,9,573
last_value,0.04459171988004869,0.11221634362988848,rushing_yards,108,9,573
recent_form_delta,-0.19826172202635206,0.21410097280510848,rushing_yards,108,9,573
zero_rate,-0.06995696150392802,0.01984354531015023,rushing_yards,108,9,573
usage_mean_3,1.8884759549236256,0.5873885842561134,rushing_yards,108,9,573
usage_mean_all,0.857767143257238,0.19780259346628457,rushing_yards,108,9,573
team_market_mean_5,0.14283838358158932,0.05520700024709532,rushing_yards,108,9,573
opponent_allowed_mean_5,0.18753251099987978,0.18177047638257157,rushing_yards,108,9,573
team_plays_mean_5,0.01646087493757591,0.16580202060207458,rushing_yards,108,9,573
qb_strength_mean_5,-0.12899015584493084,0.10393301882345479,rushing_yards,108,9,573
home,-0.14564065784314478,0.07555128506752476,rushing_yards,108,9,573
season_week,0.0,0.0,rushing_yards,108,9,573
game_total,0.0,0.0,rushing_yards,108,9,573
team_spread,0.0,0.0,rushing_yards,108,9,573
implied_team_total,0.0,0.0,rushing_yards,108,9,573
