actual_stat,american_odds,baseline_edge,baseline_probability,bookmaker,candidate_edge,canonical_player_id,decimal_odds,decision,distribution,explanation_key,game_id,grade,line,market,model_probability,nested_configuration,nested_threshold,no_vig_market_probability,opponent,player_name,policy_expected_value,policy_probability,predicted_mean,predicted_variance,probability_bucket,profit_units,promotion_eligible,push_probability,research_only,residual_adjustment,residual_model_status,residual_probability,season,side,team,week
68.0,100.0,0.44151224489795915,0.9109,draftkings,0.17965112987941967,3918298,2.0,BET,student_t,espn-401671681|3918298|rushing_yards,espn-401671681,LOSS,41.5,rushing_yards,0.6490388849814606,residual_half_life_9,0.01,0.4693877551020409,DET,Josh Allen,0.057206649433045875,0.5286033247165229,37.0864973290638,197.50075106373106,60-70%,-1.0,False,0.0,True,0.059215569614482044,READY_WALK_FORWARD,0.5286033247165229,2024,UNDER,BUF,15
68.0,-103.0,0.45101291815365296,0.9216,williamhill_us,0.20937738064403477,3918298,1.970873786407767,BET,student_t,espn-401671681|3918298|rushing_yards,espn-401671681,LOSS,42.5,rushing_yards,0.6799644624903818,residual_half_life_9,0.01,0.470587081846347,DET,Josh Allen,0.049427690675635017,0.5324682371408395,37.0864973290638,197.50075106373106,60-70%,-1.0,False,0.0,True,0.06188115529449245,READY_WALK_FORWARD,0.5324682371408395,2024,UNDER,BUF,15
68.0,-114.0,0.44110000000000005,0.9411,betonlineag,0.2369449414887289,3918298,1.8771929824561404,BET,student_t,espn-401671681|3918298|rushing_yards,espn-401671681,LOSS,44.5,rushing_yards,0.7369449414887289,residual_half_life_9,0.01,0.5,DET,Josh Allen,0.06796474409569364,0.5689157982565844,37.0864973290638,197.50075106373106,70-80%,-1.0,False,0.0,True,0.06891579825658445,READY_WALK_FORWARD,0.5689157982565844,2024,UNDER,BUF,15
68.0,-180.0,0.3695930298719773,0.9713,betrivers,0.24539038066139596,3918298,1.5555555555555556,BET,student_t,espn-401671681|3918298|rushing_yards,espn-401671681,LOSS,49.5,rushing_yards,0.8470973507894187,residual_half_life_9,0.01,0.6017069701280228,DET,Josh Allen,0.01838097085495699,0.6546734812639009,37.0864973290638,197.50075106373106,80-90%,-1.0,False,0.0,True,0.052966511135878136,READY_WALK_FORWARD,0.6546734812639009,2024,UNDER,BUF,15
1.0,-114.0,-0.34850000000000003,0.1515,fanduel,-0.19410227960405368,14880,1.8771929824561404,PASS,negative_binomial,espn-401671697|14880|passing_tds,espn-401671697,LOSS,1.5,passing_tds,0.3058977203959463,residual_half_life_9,0.01,0.5,LV,Kirk Cousins,0.035669514487698506,0.5517117974373721,1.118506731005916,1.2101493511066534,30-40%,-1.0,False,0.0,True,0.05171179743737209,READY_WALK_FORWARD,0.5517117974373721,2024,OVER,ATL,15
1.0,340.0,-0.18016760563380282,0.0311,betrivers,-0.10110222643660488,14880,4.4,PASS,negative_binomial,espn-401671697|14880|passing_tds,espn-401671697,LOSS,2.5,passing_tds,0.11016537919719793,residual_half_life_9,0.01,0.2112676056338028,LV,Kirk Cousins,0.06662648998635723,0.2424151113605357,1.118506731005916,1.2101493511066534,10-20%,-1.0,False,0.0,True,0.031147505726732888,READY_WALK_FORWARD,0.2424151113605357,2024,OVER,ATL,15
112.0,300.0,0.7678,0.9998,betrivers,-0.037816470160593724,14880,4.0,PASS,student_t,espn-401671697|14880|passing_yards,espn-401671697,WIN,199.5,passing_yards,0.19418352983940632,residual_half_life_9,0.01,0.23200000000000004,LV,Kirk Cousins,0.050510734840283567,0.2626276837100709,226.60965412540554,1373.6006741911176,10-20%,3.0,False,0.0,True,0.030627683710070852,READY_WALK_FORWARD,0.2626276837100709,2024,UNDER,ATL,15
112.0,220.0,0.7113470471134704,1.0,betrivers,-8.3968549839053e-05,14880,3.2,PASS,student_t,espn-401671697|14880|passing_yards,espn-401671697,WIN,209.5,passing_yards,0.28856898433669054,residual_half_life_9,0.01,0.2886529528865296,LV,Kirk Cousins,0.02004583343920663,0.31876432294975204,226.60965412540554,1373.6006741911176,20-30%,2.2,False,0.0,True,0.030111370063222453,READY_WALK_FORWARD,0.31876432294975204,2024,UNDER,ATL,15
112.0,128.0,0.5878103001111523,1.0,betrivers,0.12595187338514457,14880,2.2800000000000002,BET,student_t,espn-401671697|14880|passing_yards,espn-401671697,WIN,229.5,passing_yards,0.5381415732739923,residual_half_life_9,0.01,0.4121896998888477,LV,Kirk Cousins,0.01655837254807402,0.44585893532810256,226.60965412540554,1373.6006741911176,50-60%,1.28,False,0.0,True,0.033669235439254874,READY_WALK_FORWARD,0.44585893532810256,2024,UNDER,ATL,15
112.0,-103.0,0.529412918153653,1.0,williamhill_us,0.227537270119193,14880,1.970873786407767,BET,student_t,espn-401671697|14880|passing_yards,espn-401671697,WIN,242.5,passing_yards,0.69812435196554,residual_half_life_9,0.01,0.470587081846347,LV,Kirk Cousins,0.029621521117393135,0.5224188013551305,226.60965412540554,1373.6006741911176,60-70%,0.970873786407767,False,0.0,True,0.051831719508783514,READY_WALK_FORWARD,0.5224188013551305,2024,UNDER,ATL,15
3.0,116.0,-0.3037262879788639,0.1256,williamhill_us,0.2994551712510552,14880,2.16,BET,negative_binomial,espn-401671697|14880|rushing_attempts,espn-401671697,WIN,1.5,rushing_attempts,0.7287814592299191,residual_half_life_9,0.01,0.4293262879788639,LV,Kirk Cousins,0.016796344105738603,0.47073904819710116,2.580268330555852,2.3999765713494905,70-80%,1.16,False,0.0,True,0.041412760218237255,READY_WALK_FORWARD,0.47073904819710116,2024,OVER,ATL,15
0.0,-210.0,0.36664695446481377,1.0,betmgm,0.34486682633392984,14880,1.4761904761904763,BET,student_t,espn-401671697|14880|rushing_yards,espn-401671697,WIN,-0.5,rushing_yards,0.9782198718691161,residual_half_life_9,0.01,0.6333530455351862,LV,Kirk Cousins,0.03921876439148564,0.7039869049103612,8.963274948172197,20.703973307215893,90-100%,0.47619047619047616,False,0.0,True,0.07063385937517497,READY_WALK_FORWARD,0.7039869049103612,2024,OVER,ATL,15
0.0,100.0,-0.018994849785407664,0.4574,fanduel,0.49284203201532556,14880,2.0,BET,student_t,espn-401671697|14880|rushing_yards,espn-401671697,LOSS,0.5,rushing_yards,0.9692368818007332,residual_half_life_9,0.01,0.47639484978540764,LV,Kirk Cousins,0.18576291670598355,0.5928814583529918,8.963274948172197,20.703973307215893,90-100%,-1.0,False,0.0,True,0.11648660856758414,READY_WALK_FORWARD,0.5928814583529918,2024,OVER,ATL,15
1.0,-135.0,0.31450859794821684,0.8553,draftkings,0.37316348223959983,3728262,1.7407407407407407,BET,poisson,espn-401671697|3728262|receptions,espn-401671697,WIN,3.5,receptions,0.9139548842913829,residual_half_life_9,0.01,0.5407914020517831,LV,Ray-Ray McCloud III,0.034408608980586675,0.5942347328186349,1.6513254082932516,1.5551191762193657,90-100%,0.7407407407407407,False,0.0,True,0.053443330766851815,READY_WALK_FORWARD,0.5942347328186349,2024,UNDER,ATL,15
5.0,102.0,0.18553985892050406,0.6492,betrivers,0.2983623493141886,3916433,2.02,BET,poisson,espn-401671697|3916433|receptions,espn-401671697,WIN,5.5,receptions,0.7620224903936845,residual_half_life_9,0.01,0.46366014107949594,ATL,Jakobi Meyers,0.01749568943523583,0.5037107373441762,4.145337992747225,2.466179295408528,70-80%,1.02,False,0.0,True,0.040050596264680216,READY_WALK_FORWARD,0.5037107373441762,2024,UNDER,LV,15
0.0,-130.0,0.40118775510204074,0.9318,bovada,0.3347477149613982,4040655,1.7692307692307692,BET,poisson,espn-401671697|4040655|receptions,espn-401671697,WIN,4.5,receptions,0.8653599598593574,residual_half_life_9,0.01,0.5306122448979592,LV,Darnell Mooney,0.01356228091276901,0.5728830283419999,2.6834564631601534,2.9167051209787904,80-90%,0.7692307692307693,False,0.0,True,0.04227078344404067,READY_WALK_FORWARD,0.5728830283419999,2024,UNDER,ATL,15
1.0,230.0,0.2474241480038949,0.5298,betrivers,-0.06823870255558051,4239086,3.3,PASS,negative_binomial,espn-401671697|4239086|passing_tds,espn-401671697,LOSS,0.5,passing_tds,0.21413714944052464,residual_half_life_9,0.01,0.28237585199610515,ATL,Desmond Ridder,0.01782444869574329,0.3084316511199222,1.5411390839587094,1.2038012136068317,20-30%,-1.0,False,0.0,True,0.02605579912381706,READY_WALK_FORWARD,0.3084316511199222,2024,UNDER,LV,15
208.0,300.0,0.7673999999999999,0.9994,betrivers,-0.09178976779556416,4239086,4.0,PASS,student_t,espn-401671697|4239086|passing_yards,espn-401671697,LOSS,169.5,passing_yards,0.14021023220443588,residual_half_life_9,0.01,0.23200000000000004,ATL,Desmond Ridder,0.023708398164793865,0.25592709954119847,219.01279111204926,2791.521953647503,10-20%,-1.0,False,0.0,True,0.023927099541198427,READY_WALK_FORWARD,0.25592709954119847,2024,UNDER,LV,15
208.0,230.0,-0.28102305020524154,0.0,betrivers,-0.03611314546660105,4239086,3.3,PASS,student_t,espn-401671697|4239086|passing_yards,espn-401671697,LOSS,249.5,passing_yards,0.2449099047386405,residual_half_life_9,0.01,0.28102305020524154,ATL,Desmond Ridder,0.01302726568190371,0.3069779592975466,219.01279111204926,2791.521953647503,20-30%,-1.0,False,0.0,True,0.02595490909230508,READY_WALK_FORWARD,0.3069779592975466,2024,OVER,LV,15
208.0,300.0,-0.23200000000000004,0.0,betrivers,-0.04802490561811307,4239086,4.0,PASS,student_t,espn-401671697|4239086|passing_yards,espn-401671697,LOSS,259.5,passing_yards,0.18397509438188697,residual_half_life_9,0.01,0.23200000000000004,ATL,Desmond Ridder,0.045406915408321424,0.26135172885208036,219.01279111204926,2791.521953647503,10-20%,-1.0,False,0.0,True,0.029351728852080317,READY_WALK_FORWARD,0.26135172885208036,2024,OVER,LV,15
5.0,-105.0,-0.4014954314720812,0.0782,betmgm,0.10065646551738999,4239086,1.9523809523809523,BET,negative_binomial,espn-401671697|4239086|rushing_attempts,espn-401671697,WIN,3.5,rushing_attempts,0.5803518969894712,residual_half_life_9,0.01,0.4796954314720812,ATL,Desmond Ridder,0.015144121480594852,0.5199518670998169,4.208247416338726,5.312526974502705,50-60%,0.9523809523809523,False,0.0,True,0.040256435627735676,READY_WALK_FORWARD,0.5199518670998169,2024,OVER,LV,15
28.0,-103.0,0.44255705458290423,0.9199,betonlineag,0.08068507375412232,4239086,1.970873786407767,BET,student_t,espn-401671697|4239086|rushing_yards,espn-401671697,LOSS,15.5,rushing_yards,0.5580280191712181,residual_half_life_9,0.01,0.4773429454170958,ATL,Desmond Ridder,0.01887541866960507,0.5169663454333464,14.277685151080815,105.5657325279895,50-60%,-1.0,False,0.0,True,0.03962340001625059,READY_WALK_FORWARD,0.5169663454333464,2024,UNDER,LV,15
12.0,-110.0,0.29972145748987844,0.7896,betmgm,0.19260374870928998,4373626,1.9090909090909092,BET,negative_binomial,espn-401671697|4373626|rushing_attempts,espn-401671697,WIN,6.5,rushing_attempts,0.6824822912194115,residual_half_life_9,0.01,0.48987854251012153,LV,Tyler Allgeier,0.09663849875158914,0.574429689822261,8.274326144937831,10.99547179092165,60-70%,0.9090909090909091,False,0.0,True,0.08455114731213942,READY_WALK_FORWARD,0.574429689822261,2024,OVER,ATL,15
53.0,110.0,0.0019401273885350512,0.4478,bovada,0.3659981002326402,4426502,2.1,BET,student_t,espn-401671697|4426502|receiving_yards,espn-401671697,WIN,64.5,receiving_yards,0.8118579728441051,residual_half_life_9,0.01,0.4458598726114649,LV,Drake London,0.01183001139241735,0.48182381494877013,47.264092818993284,525.4788364863247,80-90%,1.1,False,0.0,True,0.03596394233730521,READY_WALK_FORWARD,0.48182381494877013,2024,UNDER,ATL,15
35.0,270.0,0.3280767598842816,0.5788,betrivers,0.6990633863127822,4432665,3.7,BET,student_t,espn-401671697|4432665|receiving_yards,espn-401671697,WIN,39.5,receiving_yards,0.9497866264285006,residual_half_life_9,0.01,0.2507232401157184,ATL,Brock Bowers,0.017468250102852467,0.27499141894671686,24.613100422823873,91.2695659564909,90-100%,2.7,False,0.0,True,0.024268178830998466,READY_WALK_FORWARD,0.27499141894671686,2024,UNDER,LV,15
0.0,-135.0,0.14574653465346532,0.6804,betmgm,0.10943022781812939,3128390,1.7407407407407407,BET,poisson,espn-401671706|3128390|receptions,espn-401671706,WIN,2.5,receptions,0.6440836931646641,residual_half_life_9,0.01,0.5346534653465347,JAX,Allen Lazard,0.022185655938854687,0.5872130363904059,2.1205563449543754,1.903864361539977,60-70%,0.7407407407407407,False,0.0,True,0.05255957104387121,READY_WALK_FORWARD,0.5872130363904059,2024,UNDER,NYJ,15
294.0,250.0,0.7353342428376535,1.0,betrivers,0.26601390191115704,4241464,3.5,BET,student_t,espn-401671706|4241464|passing_yards,espn-401671706,LOSS,169.5,passing_yards,0.5306796590735036,residual_half_life_9,0.01,0.2646657571623465,NYJ,Mac Jones,0.17033631497011614,0.33438180427717606,164.86141643467752,5475.824911127308,50-60%,-1.0,False,0.0,True,0.06971604711482954,READY_WALK_FORWARD,0.33438180427717606,2024,UNDER,JAX,15
294.0,188.0,0.6764758021627371,1.0,betrivers,0.27217725983385166,4241464,2.88,BET,student_t,espn-401671706|4241464|passing_yards,espn-401671706,LOSS,179.5,passing_yards,0.5957014576711146,residual_half_life_9,0.01,0.32352419783726294,NYJ,Mac Jones,0.12469863112075041,0.39052035802803836,164.86141643467752,5475.824911127308,50-60%,-1.0,False,0.0,True,0.06699616019077542,READY_WALK_FORWARD,0.39052035802803836,2024,UNDER,JAX,15
